code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type
4369,4369.T,トリケミカル研究所,2023-11,CONTINUE,7,75.46,85.03,True,True,9.58,2023-05,2473.0,3510.0,3510.0,41.93,2316.92,2335.09,2275.81,True,True,True,False,True,True,True,247717.0,2858.0,-13.47,False,1.84,3.18,1.27,False,2,True,3.67,4.57,False,False,
7575,7575.T,日本ライフライン,2023-11,CONTINUE,8,67.88,77.46,True,True,9.58,2023-04,931.0,1164.0,1164.0,25.03,917.68,925.01,955.41,True,True,False,False,False,False,False,175263.0,1124.0,-17.17,False,0.75,1.2,0.98,True,4,False,-6.2,-1.07,False,False,
9729,9729.T,トーカイ,2023-11,CONTINUE,2,58.76,68.24,True,False,9.47,2023-10,1898.0,1915.0,1915.0,0.9,1888.4,1894.63,1915.42,True,True,False,False,False,True,False,27057.0,2090.0,-9.19,False,1.04,1.34,0.93,True,4,False,-0.65,-0.82,False,False,
2733,2733.T,あらた,2023-11,CONTINUE,8,90.55,100.0,True,False,9.45,2023-04,2205.0,3125.0,3125.0,41.72,2046.6,2039.5,2038.41,True,True,True,True,True,True,True,52427.0,2250.0,-2.0,False,1.32,1.72,1.09,False,1,True,12.23,4.06,True,True,MVP
8050,8050.T,セイコーグループ,2023-11,NEW,1,32.95,42.39,True,True,9.43,2023-11,1252.5,1252.5,1252.5,0.0,1210.04,1271.84,1333.06,True,False,False,False,False,False,False,445893.0,1620.0,-22.69,False,0.65,2.52,0.89,True,4,True,-10.0,3.6,False,False,
4617,4617.T,中国塗料,2023-11,CONTINUE,2,75.47,84.78,True,True,9.31,2023-10,1357.0,1541.0,1541.0,13.56,1345.88,1343.16,1189.74,True,True,True,True,False,True,True,539677.0,1478.0,-8.19,False,1.14,2.37,0.93,True,2,False,25.55,-0.73,False,False,
8214,8214.T,ＡＯＫＩホールディングス,2023-11,CONTINUE,2,76.15,85.42,True,True,9.26,2023-10,982.0,1183.0,1183.0,20.47,984.0,983.88,885.21,False,False,True,True,False,True,True,198987.0,1100.0,-10.73,False,1.42,2.41,1.02,False,2,False,19.48,-2.16,False,False,
2914,2914.T,日本たばこ産業,2023-11,CONTINUE,7,90.82,100.0,True,False,9.18,2023-05,3040.0,3801.0,3801.0,25.03,3008.12,2850.33,2675.01,True,True,True,True,True,True,True,6471713.0,3112.0,-2.31,False,0.79,1.05,0.85,True,2,True,17.11,-0.9,False,False,
4228,4228.T,積水化成品工業,2023-11,CONTINUE,2,63.84,72.92,True,True,9.07,2023-10,437.0,483.0,483.0,10.53,445.64,449.89,427.39,False,False,True,False,False,True,True,88200.0,490.0,-10.82,False,1.09,2.09,0.98,True,2,False,4.57,-1.39,False,False,
8570,8570.T,イオンフィナンシャルサービス,2023-11,CONTINUE,4,34.01,43.06,True,False,9.04,2023-08,1271.0,1267.0,1267.0,-0.31,1257.4,1250.51,1289.38,True,True,False,False,False,True,False,954037.0,1521.0,-16.44,False,1.6,1.24,1.0,True,4,True,-3.38,1.03,False,False,
5805,5805.T,ＳＷＣＣ,2023-11,CONTINUE,3,85.24,94.26,True,True,9.02,2023-09,2129.0,2681.0,2681.0,25.93,2067.6,1956.36,1873.58,True,True,True,True,True,True,True,158500.0,2248.0,-5.29,False,0.85,2.31,1.1,False,2,True,14.96,3.52,False,False,
5288,5288.T,アジアパイルホールディングス,2023-11,CONTINUE,2,69.34,78.34,False,False,9.01,2023-10,738.0,704.0,704.0,-4.61,674.16,653.91,656.85,True,True,True,False,False,True,True,151450.0,783.0,-5.75,False,1.61,2.74,1.18,False,1,True,21.79,2.49,False,False,
8362,8362.T,福井銀行,2023-11,CONTINUE,4,59.42,68.42,False,False,9.01,2023-08,1560.0,1554.0,1554.0,-0.38,1520.16,1472.61,1510.78,True,True,True,False,True,True,True,25983.0,1779.0,-12.31,False,0.91,1.34,0.8,True,2,True,5.75,1.33,False,False,
2749,2749.T,ＪＰホールディングス,2023-11,CONTINUE,3,70.27,79.27,True,True,9.0,2023-09,337.0,391.0,391.0,16.02,331.8,328.55,329.99,True,True,True,False,True,False,True,277097.0,407.0,-17.2,False,1.14,2.63,1.13,False,2,True,8.17,1.49,False,False,
1662,1662.T,石油資源開発,2023-11,CONTINUE,3,68.28,77.25,True,True,8.97,2023-09,1126.0,1138.0,1138.0,1.07,1067.4,966.36,909.91,True,True,True,True,True,True,True,2055733.0,1200.0,-6.17,False,0.98,3.17,1.08,False,2,True,36.63,8.58,False,False,
3156,3156.T,レスター,2023-11,CONTINUE,4,73.35,82.32,True,True,8.97,2023-08,2417.0,2683.0,2683.0,11.01,2322.4,2362.93,2241.22,True,True,True,False,False,True,True,39557.0,2555.0,-5.4,False,0.94,1.63,0.93,True,2,True,6.79,-0.76,False,False,
8338,8338.T,筑波銀行,2023-11,CONTINUE,4,66.67,75.59,False,False,8.92,2023-08,242.0,267.0,267.0,10.33,218.16,207.4,214.72,True,True,True,False,True,True,True,501070.0,255.0,-5.1,False,1.44,2.13,1.01,False,2,True,19.01,6.41,True,True,MVP
