code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type
4401,4401.T,ＡＤＥＫＡ,2023-04,CONTINUE,3,31.81,57.28,False,False,25.47,2023-02,2210.0,2282.0,2282.0,3.26,2139.76,2170.29,2280.64,True,True,False,False,False,False,False,174283.0,2791.0,-20.82,False,1.01,1.95,0.96,True,4,True,-7.86,0.63,False,False,
4249,4249.T,森六,2023-04,CONTINUE,3,51.24,76.49,True,True,25.25,2023-02,1852.0,1935.0,1935.0,4.48,1794.24,1750.08,1771.94,True,True,True,False,True,True,True,30543.0,2006.0,-7.68,False,1.2,1.56,1.28,False,1,True,1.33,1.54,False,False,
8157,8157.T,都築電気,2023-04,CONTINUE,7,56.36,81.6,True,False,25.24,2022-10,1345.0,1540.0,1540.0,14.5,1266.56,1314.23,1386.49,True,True,False,False,False,True,False,33987.0,1946.0,-30.88,False,1.58,2.55,1.15,False,4,True,-10.75,1.05,True,False,
1942,1942.T,関電工,2023-04,CONTINUE,9,70.64,95.83,True,True,25.2,2022-08,839.0,1022.0,1022.0,21.81,836.92,831.57,843.12,True,True,False,False,False,True,False,253927.0,984.0,-14.74,False,0.76,1.06,1.02,False,4,False,-1.77,1.02,False,False,
3864,3864.T,三菱製紙,2023-04,CONTINUE,6,74.86,100.0,True,False,25.14,2022-11,279.0,402.0,402.0,44.09,277.84,286.79,297.82,True,False,False,False,False,False,False,107917.0,344.0,-18.9,False,0.72,1.31,0.9,True,4,False,-10.21,0.25,False,False,
6013,6013.T,タクマ,2023-04,CONTINUE,3,47.5,72.58,True,True,25.08,2023-02,1371.0,1416.0,1416.0,3.28,1307.68,1268.63,1318.9,True,True,True,False,True,True,False,126480.0,1578.0,-13.12,False,0.88,2.11,0.95,True,3,True,-0.31,1.9,False,False,
8622,8622.T,水戸証券,2023-04,CONTINUE,4,52.11,77.17,False,True,25.05,2023-01,298.0,295.0,295.0,-1.01,239.8,228.95,249.12,True,True,True,False,True,True,False,665803.0,310.0,-3.87,False,2.08,3.64,1.51,False,1,True,16.11,15.63,False,False,
8084,8084.T,ＲＹＯＤＥＮ,2023-04,CONTINUE,7,65.08,90.1,True,True,25.02,2022-10,1660.0,2083.0,2083.0,25.48,1595.76,1618.03,1657.36,True,True,True,False,False,True,False,30417.0,1836.0,-9.59,False,1.58,1.29,1.02,False,3,True,-1.23,1.24,True,False,
8173,8173.T,Ｊｏｓｈｉｎ,2023-04,CONTINUE,13,45.7,70.67,True,True,24.97,2022-04,1990.0,2022.0,2022.0,1.61,,,,,,,,,,,,,,,,,,,,,,,,False,
9619,9619.T,イチネンホールディングス,2023-04,NEW,1,58.73,83.68,True,True,24.95,2023-04,1380.0,1380.0,1380.0,0.0,1295.52,1282.05,1265.05,True,True,True,True,True,True,True,87207.0,1356.0,1.77,True,0.54,1.34,1.0,False,2,True,8.83,2.29,True,True,BOTH
8613,8613.T,丸三証券,2023-04,CONTINUE,3,23.71,48.65,False,False,24.94,2023-02,436.0,420.0,420.0,-3.67,428.44,414.91,447.92,True,True,False,False,True,True,False,94630.0,553.0,-21.16,False,1.11,1.38,1.17,False,4,True,-6.8,0.76,False,False,
8160,8160.T,木曽路,2023-04,CONTINUE,3,59.88,84.74,True,True,24.86,2023-02,2195.0,2356.0,2356.0,7.33,2143.24,2119.55,2146.39,True,True,True,False,True,False,True,83637.0,2319.0,-5.35,False,0.93,1.03,0.85,True,2,True,1.16,1.37,False,False,
6727,6727.T,ワコム,2023-04,CONTINUE,3,36.42,61.27,False,False,24.85,2023-02,654.0,687.0,687.0,5.05,657.52,633.08,751.66,False,True,False,False,True,True,False,494263.0,1084.0,-39.67,False,0.65,2.27,0.79,True,4,True,-17.77,-2.68,False,False,
2335,2335.T,キューブシステム,2023-04,CONTINUE,3,68.06,92.81,True,False,24.75,2023-02,1153.0,1148.0,1148.0,-0.43,1103.28,1055.11,1006.96,True,True,True,True,True,True,True,21303.0,1141.0,1.05,True,0.95,1.82,0.99,True,2,True,16.0,1.0,False,False,
1812,1812.T,鹿島建設,2023-04,CONTINUE,4,62.29,87.01,True,True,24.72,2023-01,1594.0,1795.0,1795.0,12.61,1517.8,1486.59,1467.22,True,True,True,True,False,True,False,1182597.0,1605.0,-0.69,False,0.84,1.52,1.05,False,1,True,12.37,3.44,False,False,
2590,2590.T,ダイドーグループホールディングス,2023-04,CONTINUE,2,48.8,73.47,False,False,24.67,2023-03,2435.0,2540.0,2540.0,4.31,2403.9,2383.07,2404.68,True,True,True,False,True,True,False,52893.0,2630.0,-7.41,False,0.84,1.42,0.73,True,3,True,0.94,1.47,False,False,
4641,4641.T,アルプス技研,2023-04,CONTINUE,7,75.34,100.0,False,False,24.66,2022-10,669.67,855.0,855.0,27.68,642.27,630.74,623.16,True,True,True,True,True,True,True,112650.0,708.33,-5.46,False,1.46,1.5,1.06,False,2,True,4.68,1.7,False,False,
256A,256A.T,飛島ホールディングス,2023-04,CONTINUE,3,49.32,73.97,False,True,24.65,2023-02,1103.0,1138.0,1138.0,3.17,1053.12,1025.57,1036.3,True,True,True,False,True,True,True,63420.0,1158.0,-4.75,False,1.46,1.09,1.19,False,2,True,4.85,2.03,False,False,
3087,3087.T,ドトール・日レスホールディングス,2023-04,CONTINUE,10,75.17,99.78,True,True,24.61,2022-07,1661.0,2142.0,2142.0,28.96,1578.96,1524.13,1569.94,True,True,True,False,True,True,False,132380.0,,,,0.98,1.69,1.08,False,3,True,,,,False,
2207,2207.T,ｍｅｉｔｏ,2023-04,CONTINUE,4,55.13,79.7,True,True,24.57,2023-01,1676.0,1730.0,1730.0,3.22,1646.0,1621.48,1630.63,True,True,True,False,True,True,True,11007.0,1704.0,-1.64,False,0.83,0.57,0.86,True,2,True,2.98,1.24,False,False,
6279,6279.T,瑞光,2023-04,CONTINUE,4,75.45,100.0,True,False,24.55,2023-01,888.0,1077.0,1077.0,21.28,791.44,706.32,743.12,True,True,True,False,True,True,True,63720.0,910.0,-2.42,False,0.84,1.87,0.95,True,1,True,19.48,7.05,False,False,
2109,2109.T,ＤＭ三井製糖,2023-04,CONTINUE,7,64.24,88.76,True,True,24.52,2022-10,1900.0,2280.0,2280.0,20.0,1892.0,1888.11,1920.44,True,True,False,False,True,True,False,41967.0,2083.0,-8.79,False,1.26,0.93,0.82,True,4,True,-2.59,-0.54,False,False,
7224,7224.T,新明和工業,2023-04,CONTINUE,3,75.49,100.0,False,True,24.51,2023-02,1124.0,1220.0,1220.0,8.54,1072.16,1042.71,1043.56,True,True,True,False,True,True,True,152463.0,1237.0,-9.14,False,1.71,1.8,1.06,False,1,True,12.46,1.9,True,True,MVP
6458,6458.T,新晃工業,2023-04,CONTINUE,4,53.13,77.51,True,True,24.38,2023-01,521.33,600.0,600.0,15.09,492.79,503.42,521.35,True,True,False,False,True,False,False,98430.0,633.0,-17.64,False,0.64,1.21,0.97,True,4,True,-5.0,3.22,False,False,
8158,8158.T,ソーダニッカ,2023-04,CONTINUE,6,56.81,81.11,True,False,24.3,2022-11,599.0,823.0,823.0,37.4,601.84,598.61,631.36,False,True,False,False,True,True,False,77650.0,924.0,-35.17,False,0.86,1.53,0.6,True,4,True,-8.7,-0.64,False,False,
4534,4534.T,持田製薬,2023-04,NEW,1,38.89,63.16,False,True,24.27,2023-04,3480.0,3480.0,3480.0,0.0,3390.2,3388.47,3374.38,True,True,True,True,True,True,True,34390.0,3765.0,-7.57,False,1.1,1.87,1.02,False,1,True,1.05,1.18,False,False,
5482,5482.T,愛知製鋼,2023-04,CONTINUE,9,52.28,76.51,True,True,24.23,2022-08,517.5,677.75,677.75,30.97,533.0,522.14,583.92,False,False,False,False,True,False,False,110360.0,728.75,-28.99,False,0.77,1.49,0.97,True,4,True,-13.01,0.24,False,False,
2296,2296.T,伊藤ハム米久ホールディングス,2023-04,CONTINUE,9,60.31,84.27,True,True,23.96,2022-08,3370.0,3725.0,3725.0,10.53,3357.6,3364.13,3342.7,True,True,True,False,False,True,False,74433.0,3865.0,-12.81,False,0.8,1.08,0.93,True,3,False,-0.58,0.76,False,False,
6298,6298.T,ワイエイシイホールディングス,2023-04,CONTINUE,4,76.05,100.0,True,False,23.95,2023-01,1010.0,1391.0,1391.0,37.72,923.46,774.91,772.85,True,True,True,True,True,True,True,1724547.0,1062.5,-4.94,False,0.95,4.64,0.71,True,1,True,54.67,5.69,False,False,
6332,6332.T,月島ホールディングス,2023-04,CONTINUE,7,53.9,77.83,True,True,23.93,2022-10,1009.0,1099.0,1099.0,8.92,918.32,908.45,963.58,True,True,True,False,True,True,False,133377.0,1196.0,-15.64,False,2.27,2.09,1.13,False,3,True,0.9,4.41,False,False,
3950,3950.T,ザ・パック,2023-04,CONTINUE,8,58.78,82.66,True,False,23.88,2022-09,738.67,1035.0,1035.0,40.12,760.43,771.22,822.55,False,False,False,False,False,True,False,67440.0,1081.67,-31.71,False,1.06,1.99,1.09,False,4,False,-13.53,-1.06,False,False,
1898,1898.T,世紀東急工業,2023-04,NEW,1,61.14,84.77,True,True,23.63,2023-04,935.0,935.0,935.0,0.0,877.24,831.01,801.57,True,True,True,True,True,True,True,64840.0,956.0,-2.2,False,1.86,2.28,0.99,True,2,True,18.4,4.55,True,True,MVP
9503,9503.T,関西電力,2023-04,CONTINUE,2,67.91,91.53,True,True,23.62,2023-03,1291.0,1470.0,1470.0,13.87,1278.0,1243.24,1244.86,True,True,True,False,True,True,True,2798780.0,1429.0,-9.66,False,0.96,2.04,0.93,True,1,True,3.19,-1.17,False,False,
7278,7278.T,エクセディ,2023-04,CONTINUE,3,63.12,86.63,True,True,23.51,2023-02,1805.0,1953.0,1953.0,8.2,1738.92,1665.2,1714.42,True,True,True,False,True,True,True,120733.0,1886.0,-4.29,False,0.95,1.2,0.91,True,2,True,5.98,2.07,False,False,
9729,9729.T,トーカイ,2023-04,CONTINUE,12,60.07,83.58,False,True,23.51,2022-05,1700.0,2049.0,2049.0,20.53,,,,,,,,,,,,,,,,,,,,,,,,False,
9502,9502.T,中部電力,2023-04,CONTINUE,3,71.48,94.94,True,True,23.46,2023-02,1412.0,1519.0,1519.0,7.58,1380.04,1317.76,1327.2,True,True,True,False,True,True,True,2338730.0,1460.0,-3.29,False,0.74,1.32,0.72,True,2,True,9.53,1.1,False,False,
4755,4755.T,楽天グループ,2023-04,CONTINUE,7,31.1,54.37,True,True,23.27,2022-10,666.0,675.0,675.0,1.35,647.44,660.01,795.65,True,True,False,False,False,True,False,10404640.0,1281.0,-48.01,False,0.91,2.64,0.77,True,4,True,-20.73,1.01,False,False,
3863,3863.T,日本製紙,2023-04,CONTINUE,8,49.3,72.53,True,False,23.23,2022-09,941.0,1088.0,1088.0,15.62,895.8,933.01,1018.05,True,True,False,False,False,False,False,803360.0,1260.0,-25.32,False,2.05,1.73,1.2,False,4,True,-11.02,1.87,False,False,
6703,6703.T,沖電気工業,2023-04,CONTINUE,4,31.14,54.32,True,True,23.18,2023-01,731.0,735.0,735.0,0.55,712.12,721.09,750.69,True,True,False,False,False,False,False,256783.0,920.0,-20.54,False,0.74,1.09,1.13,False,4,True,-7.35,0.96,False,False,
3591,3591.T,ワコールホールディングス,2023-04,CONTINUE,12,76.87,100.0,True,True,23.13,2022-05,1990.0,2635.0,2635.0,32.41,,,,,,,,,,,,,,,,,,,,,,,,False,
3154,3154.T,メディアスホールディングス,2023-04,CONTINUE,3,45.06,68.16,False,False,23.1,2023-02,773.0,846.0,846.0,9.44,748.24,726.85,817.93,True,True,False,False,True,True,False,11113.0,1097.0,-29.54,False,1.16,2.07,0.73,True,4,True,-8.0,1.15,False,False,
2533,2533.T,オエノンホールディングス,2023-04,CONTINUE,3,27.85,50.91,False,True,23.06,2023-02,266.0,283.0,283.0,6.39,260.16,264.71,281.72,True,True,False,False,True,False,False,55217.0,357.0,-25.49,False,0.99,2.26,1.08,False,4,True,-11.91,1.05,False,False,
6151,6151.T,日東工器,2023-04,CONTINUE,3,71.13,94.15,True,True,23.02,2023-02,1785.0,2009.0,2009.0,12.55,1652.44,1561.51,1561.9,True,True,True,False,True,True,True,21437.0,1784.0,0.06,True,0.82,1.17,0.79,True,2,True,13.04,3.72,False,False,
1911,1911.T,住友林業,2023-04,CONTINUE,9,70.98,93.97,True,True,22.99,2022-08,790.33,975.0,975.0,23.37,746.0,688.28,710.73,True,True,True,False,True,True,True,3843950.0,826.0,-4.32,False,0.75,1.96,0.77,True,1,True,12.06,2.48,False,False,
4218,4218.T,ニチバン,2023-04,CONTINUE,7,63.15,86.12,True,True,22.97,2022-10,1699.0,2009.0,2009.0,18.25,1642.64,1636.44,1677.26,True,True,True,False,True,True,False,30230.0,2010.0,-15.47,False,1.34,1.48,0.93,True,3,True,-1.6,1.98,False,False,
7239,7239.T,タチエス,2023-04,CONTINUE,3,55.19,78.1,True,True,22.91,2023-02,1246.0,1214.0,1214.0,-2.57,1211.32,1140.67,1138.88,True,True,True,True,True,True,True,124047.0,1275.0,-2.27,False,1.83,1.99,1.08,False,2,True,8.56,0.22,False,False,
7735,7735.T,ＳＣＲＥＥＮホールディングス,2023-04,CONTINUE,4,49.58,72.34,False,False,22.76,2023-01,2392.5,2750.0,2750.0,14.94,2262.3,2193.0,2374.1,True,True,True,False,True,True,False,1903333.0,3142.5,-23.87,False,1.01,2.43,0.89,True,3,True,0.81,4.09,False,False,
8167,8167.T,リテールパートナーズ,2023-04,CONTINUE,8,59.15,81.9,True,True,22.75,2022-09,1112.0,1526.0,1526.0,37.23,1086.12,1149.89,1217.47,True,False,False,False,False,False,False,97970.0,1488.0,-25.27,False,0.6,1.66,0.9,True,4,True,-12.28,-0.19,False,False,
8281,8281.T,ゼビオホールディングス,2023-04,NEW,1,69.05,91.75,True,True,22.69,2023-04,1205.0,1205.0,1205.0,0.0,1106.36,1006.15,974.87,True,True,True,True,True,True,True,191857.0,1199.0,0.5,True,0.96,2.09,1.09,False,2,True,28.08,4.47,False,True,BREAKOUT
9506,9506.T,東北電力,2023-04,CONTINUE,4,43.53,66.21,True,True,22.68,2023-01,698.0,700.0,700.0,0.29,671.2,641.52,683.4,True,True,True,False,True,False,False,1923967.0,837.0,-16.61,False,1.23,1.84,0.96,True,3,True,1.72,1.75,True,False,
1982,1982.T,日比谷総合設備,2023-04,CONTINUE,4,77.43,100.0,True,True,22.57,2023-01,980.5,1126.0,1126.0,14.84,959.9,951.97,945.77,True,True,True,True,True,True,True,49260.0,1013.5,-3.26,False,1.06,1.1,1.09,False,2,True,2.9,2.15,False,False,
7942,7942.T,ＪＳＰ,2023-04,CONTINUE,7,46.6,69.15,True,False,22.56,2022-10,1453.0,1564.0,1564.0,7.64,1439.24,1452.21,1484.34,True,True,False,False,True,True,False,31860.0,1668.0,-12.89,False,1.37,1.36,0.96,True,4,True,-5.36,-0.13,False,False,
9449,9449.T,ＧＭＯインターネットグループ,2023-04,NEW,1,54.63,77.1,False,True,22.47,2023-04,2722.0,2722.0,2722.0,0.0,2627.72,2588.85,2584.6,True,True,True,True,True,True,True,258667.0,2920.0,-6.78,False,1.2,1.66,1.0,True,1,True,4.71,0.21,True,False,
3539,3539.T,ＪＭホールディングス,2023-04,CONTINUE,8,61.94,84.34,False,False,22.39,2022-09,841.5,993.5,993.5,18.06,811.36,799.22,820.91,True,True,True,False,True,True,False,75793.0,1136.0,-25.92,False,0.94,2.36,0.91,True,3,True,-3.28,1.91,False,False,
4051,4051.T,GMOフィナンシャルゲート,2023-04,CONTINUE,10,68.21,90.53,True,False,22.33,2022-07,7035.0,10920.0,10920.0,55.22,6499.2,6534.13,9543.75,True,True,False,False,True,False,False,85707.0,,,,1.06,5.35,0.89,True,4,True,,,,False,
4828,4828.T,ビジネスエンジニアリング,2023-04,CONTINUE,3,77.7,100.0,True,False,22.3,2023-02,594.2,691.0,691.0,16.29,521.1,476.99,459.1,True,True,True,True,True,True,True,90967.0,579.6,2.52,True,1.02,2.76,1.08,False,2,True,38.62,5.8,False,True,BREAKOUT
5741,5741.T,ＵＡＣＪ,2023-04,CONTINUE,3,58.48,80.69,True,False,22.2,2023-02,668.0,674.75,674.75,1.01,616.68,582.36,568.45,True,True,True,True,True,True,True,1061840.0,688.75,-3.01,False,1.5,3.44,0.96,True,2,True,14.83,4.26,False,False,
2294,2294.T,柿安本店,2023-04,CONTINUE,3,41.67,63.85,True,True,22.18,2023-02,2045.0,2289.0,2289.0,11.93,2025.24,2084.59,2243.0,True,False,False,False,False,False,False,16307.0,2618.0,-21.89,False,1.15,0.83,1.13,False,4,True,-13.4,0.31,False,False,
4042,4042.T,東ソー,2023-04,CONTINUE,3,51.09,73.27,True,True,22.18,2023-02,1852.0,1811.0,1811.0,-2.21,1723.64,1635.81,1703.04,True,True,True,False,True,True,False,1394020.0,1974.0,-6.18,False,1.44,1.89,0.99,True,1,True,4.99,2.25,False,False,
4188,4188.T,三菱ケミカルグループ,2023-04,CONTINUE,6,47.19,69.33,True,False,22.14,2022-11,729.2,794.5,794.5,8.96,702.19,706.28,751.6,True,True,False,False,True,False,False,5866990.0,966.0,-24.51,False,0.91,1.66,0.82,True,4,True,-8.02,2.82,False,False,
2768,2768.T,双日,2023-04,CONTINUE,3,78.0,100.0,False,False,22.0,2023-02,2614.0,2852.0,2852.0,9.1,2575.04,2502.28,2273.44,True,True,True,True,True,True,True,1515173.0,2665.0,-1.91,False,1.09,1.39,0.79,True,2,True,17.78,-1.8,False,False,
5946,5946.T,長府製作所,2023-04,CONTINUE,9,69.21,91.21,True,True,22.0,2022-08,1991.0,2450.0,2450.0,23.05,1913.84,1829.0,1928.18,True,True,True,False,True,True,False,42960.0,2249.0,-11.47,False,0.74,1.39,0.9,True,3,True,2.49,3.24,True,False,
4527,4527.T,ロート製薬,2023-04,CONTINUE,9,78.01,100.0,False,True,21.99,2022-08,2102.5,2813.0,2813.0,33.79,2051.8,1913.7,1798.49,True,True,True,True,True,True,True,594500.0,2247.5,-6.45,False,0.76,2.22,0.72,True,2,True,21.82,-0.54,False,False,
8081,8081.T,カナデン,2023-04,CONTINUE,18,70.04,92.0,True,True,21.96,2021-11,986.0,1208.0,1208.0,22.52,,,,,,,,,,,,,,,,,,,,,,,,False,
1720,1720.T,東急建設,2023-04,CONTINUE,3,51.09,72.99,True,True,21.9,2023-02,692.0,719.0,719.0,3.9,660.64,646.99,636.89,True,True,True,True,True,True,True,208253.0,735.0,-5.85,False,1.47,1.2,0.96,True,2,True,5.94,1.58,False,False,
2288,2288.T,丸大食品,2023-04,CONTINUE,3,50.59,72.47,True,True,21.88,2023-02,1519.0,1536.0,1536.0,1.12,1468.76,1432.96,1478.73,True,True,True,False,True,True,False,24113.0,1608.0,-5.53,False,1.32,0.92,0.88,True,1,True,1.24,0.91,True,False,
4922,4922.T,コーセーホールディングス,2023-04,NEW,1,64.79,86.67,False,True,21.88,2023-04,15810.0,15810.0,15810.0,0.0,15822.4,15057.07,14409.5,False,True,True,True,True,True,True,199967.0,16440.0,-3.83,False,1.26,1.89,0.93,True,2,True,17.87,0.48,False,False,
2502,2502.T,アサヒグループホールディングス,2023-04,CONTINUE,3,58.35,80.11,True,True,21.76,2023-02,1605.33,1747.67,1747.67,8.87,1478.65,1435.26,1476.46,True,True,True,False,True,True,False,6074630.0,1742.67,-7.88,False,1.82,1.82,1.25,False,3,True,4.75,4.75,False,False,
1813,1813.T,不動テトラ,2023-04,CONTINUE,3,64.56,86.27,True,True,21.71,2023-02,1653.0,1783.0,1783.0,7.86,1576.68,1518.93,1545.55,True,True,True,False,True,True,True,38970.0,1679.0,-1.55,False,1.21,1.43,1.26,False,1,True,5.24,2.68,False,False,
7717,7717.T,ブイ・テクノロジー,2023-04,CONTINUE,10,42.85,64.56,True,True,21.71,2022-07,2975.0,3020.0,3020.0,1.51,2880.36,2924.45,3355.03,True,True,False,False,False,False,False,48857.0,,,,0.66,2.08,0.92,True,4,True,,,,False,
3388,3388.T,明治電機工業,2023-04,CONTINUE,5,74.87,96.57,True,False,21.7,2022-12,1054.0,1203.0,1203.0,14.14,1038.4,1037.23,1053.19,True,True,True,False,True,False,False,15210.0,1308.0,-19.42,False,0.68,1.23,1.11,False,1,True,-3.42,0.81,False,False,
3153,3153.T,八洲電機,2023-04,CONTINUE,3,75.6,97.25,True,True,21.65,2023-02,1104.0,1290.0,1290.0,16.85,1100.68,1057.39,1019.71,True,True,True,True,True,True,True,11330.0,1131.0,-2.39,False,1.41,1.29,0.9,True,2,True,9.22,-0.46,False,False,
5943,5943.T,ノーリツ,2023-04,CONTINUE,3,69.16,90.8,True,True,21.64,2023-02,1646.0,1839.0,1839.0,11.73,1524.6,1488.8,1499.13,True,True,True,False,True,True,True,86060.0,1684.0,-2.26,False,1.78,1.68,1.37,False,2,True,7.2,5.01,False,False,
5201,5201.T,ＡＧＣ,2023-04,CONTINUE,7,49.02,70.64,True,True,21.62,2022-10,4665.0,5050.0,5050.0,8.25,4588.0,4733.27,4878.68,True,False,False,False,False,False,False,1084350.0,6040.0,-22.76,False,1.04,1.43,0.84,True,4,False,-7.92,0.06,False,False,
3180,3180.T,ビューティガレージ,2023-04,CONTINUE,9,54.97,76.56,False,False,21.6,2022-08,1469.0,1847.5,1847.5,25.77,1455.96,1329.75,1451.69,True,True,True,False,True,True,False,46493.0,2460.0,-40.28,False,0.77,3.69,1.01,False,3,True,-8.65,-0.75,False,False,
7581,7581.T,サイゼリヤ,2023-04,CONTINUE,8,61.71,83.28,False,True,21.57,2022-09,2670.0,3410.0,3410.0,27.72,2603.88,2640.55,2661.91,True,True,True,False,False,True,False,285670.0,3225.0,-17.21,False,0.81,1.89,1.06,False,3,True,-2.62,1.47,False,False,
4911,4911.T,資生堂,2023-04,CONTINUE,6,52.69,74.25,False,False,21.56,2022-11,5799.0,6801.0,6801.0,17.28,5483.84,5299.4,5584.57,True,True,True,False,True,True,False,2497870.0,7579.0,-23.49,False,0.64,2.83,0.71,True,3,True,-3.41,3.63,False,False,
3401,3401.T,帝人,2023-04,CONTINUE,3,59.0,80.53,True,True,21.53,2023-02,1415.0,1513.0,1513.0,6.93,1366.08,1314.96,1371.58,True,True,True,False,True,True,True,810543.0,1497.0,-5.48,False,1.1,2.38,0.88,True,1,True,2.95,4.11,False,False,
2212,2212.T,山崎製パン,2023-04,CONTINUE,2,62.03,83.52,True,True,21.49,2023-03,1604.0,1825.0,1825.0,13.78,1588.08,1559.03,1591.63,True,True,True,False,True,True,True,566690.0,1799.0,-10.84,False,1.14,1.71,1.02,False,1,True,0.5,-0.06,False,False,
7600,7600.T,日本エム・ディ・エム,2023-04,CONTINUE,3,25.72,47.18,False,True,21.47,2023-02,1020.0,1015.0,1015.0,-0.49,968.6,959.48,1253.11,True,True,False,False,True,False,False,134237.0,1741.0,-41.41,False,0.39,2.72,0.79,True,4,True,-21.19,4.13,False,False,
9504,9504.T,中国電力,2023-04,CONTINUE,3,28.86,50.3,True,True,21.44,2023-02,671.0,716.0,716.0,6.71,685.44,680.4,765.9,False,False,False,False,True,True,False,1268850.0,930.0,-27.85,False,0.97,1.48,0.79,True,4,False,-19.47,-1.53,False,False,
1815,1815.T,鉄建建設,2023-04,CONTINUE,4,48.69,70.11,False,True,21.42,2023-01,1828.0,1928.0,1928.0,5.47,1774.44,1770.57,1790.88,True,True,True,False,True,False,False,20493.0,1992.0,-8.23,False,1.4,0.97,1.11,False,3,True,1.78,2.07,False,False,
9861,9861.T,吉野家ホールディングス,2023-04,CONTINUE,2,57.61,79.03,True,True,21.42,2023-03,2431.0,2512.0,2512.0,3.33,2384.16,2348.24,2384.09,True,True,True,False,True,True,False,426997.0,2622.0,-7.28,False,0.6,1.41,1.02,False,3,True,3.37,1.47,False,False,
7482,7482.T,シモジマ,2023-04,NEW,1,56.49,77.88,True,True,21.39,2023-04,1145.0,1145.0,1145.0,0.0,1039.96,998.84,1004.52,True,True,True,False,True,True,True,48157.0,1159.0,-1.21,False,0.71,2.19,1.16,False,1,True,19.11,6.73,False,False,
6349,6349.T,小森コーポレーション,2023-04,CONTINUE,3,75.43,96.8,False,True,21.37,2023-02,977.0,1048.0,1048.0,7.27,875.88,834.69,796.6,True,True,True,True,True,True,True,136377.0,987.0,-1.01,False,1.48,2.19,1.05,False,2,True,25.23,6.17,False,False,
3382,3382.T,セブン＆アイ  ･ホールディングス,2023-04,CONTINUE,2,61.29,82.53,True,True,21.24,2023-03,1991.67,2048.33,2048.33,2.85,2009.57,1976.02,1894.85,False,True,True,True,False,True,True,6427630.0,2206.33,-9.73,False,1.14,2.08,0.77,True,2,False,6.18,-2.2,False,False,
2384,2384.T,ＳＢＳホールディングス,2023-04,CONTINUE,7,49.61,70.78,True,False,21.17,2022-10,2900.0,3305.0,3305.0,13.97,2868.96,2843.59,3025.78,True,True,False,False,False,True,False,77023.0,4305.0,-32.64,False,0.98,1.91,0.89,True,4,True,-9.02,-0.04,False,False,
9076,9076.T,セイノーホールディングス,2023-04,CONTINUE,13,70.32,91.26,False,False,20.94,2022-04,1062.0,1506.0,1506.0,41.81,,,,,,,,,,,,,,,,,,,,,,,,False,
5959,5959.T,岡部,2023-04,CONTINUE,7,64.89,85.8,True,True,20.91,2022-10,703.0,840.0,840.0,19.49,650.88,645.23,663.95,True,True,True,False,False,True,False,76450.0,765.0,-8.1,False,1.92,1.72,1.14,False,3,True,5.93,1.43,True,False,
6622,6622.T,ダイヘン,2023-04,CONTINUE,4,52.89,73.75,False,False,20.86,2023-01,4220.0,4460.0,4460.0,5.69,3980.0,3945.47,3967.75,True,True,True,False,False,True,False,49023.0,4605.0,-8.36,False,1.03,1.57,1.06,False,1,True,7.06,4.15,False,False,
8707,8707.T,岩井コスモホールディングス,2023-04,CONTINUE,7,42.59,63.44,False,False,20.85,2022-10,1259.0,1324.0,1324.0,5.16,1228.6,1247.76,1291.32,True,True,False,False,False,False,False,54587.0,1438.0,-12.45,False,1.37,1.37,0.91,True,4,True,-4.4,1.31,False,False,
6328,6328.T,荏原実業,2023-04,CONTINUE,4,71.68,92.49,True,True,20.81,2023-01,1269.5,1490.0,1490.0,17.37,1150.92,1129.45,1134.56,True,True,True,False,True,True,False,36380.0,1291.5,-1.7,False,1.27,1.7,1.1,False,3,True,12.49,7.09,False,False,
8061,8061.T,西華産業,2023-04,CONTINUE,3,79.23,100.0,True,True,20.77,2023-02,580.67,746.67,746.67,28.59,547.72,529.87,538.08,True,True,True,False,True,True,True,36820.0,575.67,0.87,True,0.87,1.62,0.99,True,1,True,7.16,3.06,False,False,
6101,6101.T,ツガミ,2023-04,CONTINUE,6,57.16,77.92,True,False,20.76,2022-11,1184.0,1404.0,1404.0,18.58,1134.24,1186.72,1204.32,True,False,False,False,False,False,False,234223.0,1788.0,-33.78,False,0.87,2.29,0.94,True,4,True,-8.57,3.33,False,False,
2292,2292.T,Ｓ   Ｆｏｏｄｓ,2023-04,CONTINUE,5,40.66,61.36,True,False,20.7,2022-12,2969.0,3020.0,3020.0,1.72,2931.12,2888.56,3014.76,True,True,False,False,True,False,False,42637.0,3780.0,-21.46,False,0.63,1.53,1.04,False,4,True,-7.17,0.38,False,False,
2331,2331.T,ＡＬＳＯＫ,2023-04,NEW,1,38.06,58.75,True,True,20.69,2023-04,759.0,759.0,759.0,0.0,726.76,713.28,725.72,True,True,True,False,True,True,False,964250.0,809.0,-6.18,False,1.07,1.34,1.06,False,1,True,3.8,2.92,False,False,
