code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date
7231,7231.T,トピー工業,2023-02,OUT,1,80.23,84.0,True,True,3.77,2023-02,1907.0,1907.0,1907.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1976.0,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7238,7238.T,曙ブレーキ工業,2023-02,OUT,7,34.85,36.54,False,True,1.69,2022-08,170.0,145.0,145.0,-14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,145.0,-14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,7259.T,アイシン,2023-02,OUT,1,37.9,51.45,False,True,13.55,2023-02,1243.33,1243.33,1243.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1215.0,-2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,7269.T,スズキ,2023-02,OUT,1,53.65,57.9,True,True,4.25,2023-02,1195.75,1195.75,1195.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1201.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,7282.T,豊田合成,2023-02,OUT,1,43.43,52.43,False,True,9.0,2023-02,2218.0,2218.0,2218.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2280.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,7366.T,LITALICO,2023-02,OUT,5,33.8,43.83,True,True,10.04,2022-10,3150.0,2572.0,2572.0,-18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2574.0,-18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,7482.T,シモジマ,2023-02,OUT,1,43.74,53.73,True,True,9.98,2023-02,1029.0,1029.0,1029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,984.0,-4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,7508.T,Ｇ－７ホールディングス,2023-02,OUT,5,41.1,50.56,False,False,9.46,2022-10,1428.0,1436.0,1436.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1446.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7593,7593.T,ＶＴホールディングス,2023-02,OUT,1,57.88,66.04,False,True,8.16,2023-02,510.0,510.0,510.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,507.0,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7649,7649.T,スギホールディングス,2023-02,OUT,9,30.58,44.09,True,True,13.5,2022-06,1983.33,1900.0,1900.0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1896.67,-4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679,7679.T,薬王堂ホールディングス,2023-02,OUT,1,53.23,53.66,False,False,0.44,2023-02,2430.0,2430.0,2430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2492.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,7740.T,タムロン,2023-02,OUT,1,56.88,63.01,False,True,6.13,2023-02,405.62,405.62,405.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,393.12,-3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7747,7747.T,朝日インテック,2023-02,OUT,1,47.71,50.2,True,True,2.49,2023-02,2320.0,2320.0,2320.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2324.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7752,7752.T,リコー,2023-02,OUT,1,49.1,50.58,False,True,1.49,2023-02,1058.0,1058.0,1058.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,991.0,-6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762,7762.T,シチズン時計,2023-02,OUT,1,85.01,88.77,True,True,3.76,2023-02,825.0,825.0,825.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,778.0,-5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7860,7860.T,エイベックス,2023-02,OUT,9,55.04,55.68,True,False,0.64,2022-06,1348.0,1612.0,1612.0,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1497.0,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864,7864.T,フジシールインターナショナル,2023-02,OUT,5,33.95,61.08,False,False,27.13,2022-10,1743.0,1653.0,1653.0,-5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1510.0,-13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868,7868.T,広済堂ホールディングス,2023-02,OUT,11,85.47,86.03,True,True,0.56,2022-04,160.4,489.8,489.8,205.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,470.4,193.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,7874.T,レック,2023-02,OUT,7,54.33,67.42,False,False,13.09,2022-08,761.0,947.0,947.0,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,805.0,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,7888.T,三光合成,2023-02,OUT,1,69.83,73.11,True,True,3.28,2023-02,565.0,565.0,565.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,607.0,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,7921.T,ＴＡＫＡＲＡ＆ＣＯＭＰＡＮＹ,2023-02,OUT,1,61.0,64.29,False,True,3.29,2023-02,2226.0,2226.0,2226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2245.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,7943.T,ニチハ,2023-02,OUT,1,37.4,38.65,False,False,1.24,2023-02,2632.0,2632.0,2632.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2699.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,7947.T,エフピコ,2023-02,OUT,8,41.27,41.53,False,False,0.26,2022-07,2994.0,3455.0,3455.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,3280.0,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,7951.T,ヤマハ,2023-02,OUT,1,43.02,51.05,True,True,8.03,2023-02,1723.33,1723.33,1723.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1696.67,-1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,8070.T,東京産業,2023-02,OUT,1,54.14,59.86,False,True,5.72,2023-02,783.0,783.0,783.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,736.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,8097.T,三愛オブリ,2023-02,OUT,9,53.15,88.46,False,True,35.31,2022-06,963.0,1397.0,1397.0,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1371.0,42.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,8151.T,東陽テクニカ,2023-02,OUT,1,62.16,70.48,False,True,8.32,2023-02,1319.0,1319.0,1319.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1363.0,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,8154.T,加賀電子,2023-02,OUT,1,72.21,78.07,True,True,5.86,2023-02,2442.5,2442.5,2442.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2505.0,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,8203.T,ＭｒＭａｘＨＤ,2023-02,OUT,1,58.72,61.47,False,False,2.74,2023-02,648.0,648.0,648.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,678.0,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,8242.T,エイチ・ツー・オー   リテイリング,2023-02,OUT,11,82.56,85.97,True,False,3.4,2022-04,847.0,1389.0,1389.0,63.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1489.0,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281,8281.T,ゼビオホールディングス,2023-02,OUT,1,58.13,59.74,True,True,1.61,2023-02,1009.0,1009.0,1009.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1049.0,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304,8304.T,あおぞら銀行,2023-02,OUT,1,59.58,75.7,False,True,16.12,2023-02,2637.0,2637.0,2637.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2399.0,-9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,8308.T,りそなホールディングス,2023-02,OUT,5,80.79,97.84,False,True,17.06,2022-10,559.7,749.9,749.9,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,639.5,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8309,8309.T,三井住友トラストグループ,2023-02,OUT,1,76.69,100.0,True,True,23.31,2023-02,2522.5,2522.5,2522.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2270.5,-9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,8331.T,千葉銀行,2023-02,OUT,5,80.62,100.0,True,False,19.38,2022-10,813.0,997.0,997.0,22.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,855.0,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8341,8341.T,七十七銀行,2023-02,OUT,3,95.5,100.0,False,False,4.5,2022-12,736.67,808.67,808.67,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,720.67,-2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344,8344.T,山形銀行,2023-02,OUT,7,73.91,88.57,False,False,14.66,2022-08,931.0,1242.0,1242.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1013.0,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8354,8354.T,ふくおかフィナンシャルグループ,2023-02,OUT,5,81.17,90.72,False,False,9.56,2022-10,2524.0,3040.0,3040.0,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2549.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366,8366.T,滋賀銀行,2023-02,OUT,1,78.55,80.2,False,True,1.66,2023-02,582.0,582.0,582.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,535.8,-7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367,8367.T,南都銀行,2023-02,OUT,5,76.86,100.0,False,False,23.14,2022-10,426.2,538.2,538.2,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,464.8,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381,8381.T,山陰合同銀行,2023-02,OUT,7,80.12,100.0,False,False,19.88,2022-08,686.0,848.0,848.0,23.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,739.0,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8387,8387.T,四国銀行,2023-02,OUT,7,76.16,83.93,False,False,7.76,2022-08,859.0,967.0,967.0,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,871.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393,8393.T,宮崎銀行,2023-02,OUT,7,77.32,100.0,False,True,22.68,2022-08,445.6,543.2,543.2,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,468.0,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,8395.T,佐賀銀行,2023-02,OUT,7,80.87,100.0,False,False,19.13,2022-08,1503.0,1859.0,1859.0,23.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1620.0,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8410,8410.T,セブン銀行,2023-02,OUT,1,73.68,75.86,False,True,2.18,2023-02,274.0,274.0,274.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,265.0,-3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8418,8418.T,山口フィナンシャルグループ,2023-02,OUT,7,89.17,100.0,False,False,10.83,2022-08,764.0,919.0,919.0,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,812.0,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8439,8439.T,東京センチュリー,2023-02,OUT,1,37.7,47.56,False,True,9.86,2023-02,1138.75,1138.75,1138.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1101.25,-3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544,8544.T,京葉銀行,2023-02,OUT,5,77.25,100.0,False,True,22.75,2022-10,522.0,648.0,648.0,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,566.0,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,8550.T,栃木銀行,2023-02,OUT,1,71.98,83.15,False,True,11.16,2023-02,333.0,333.0,333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,274.0,-17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8551,8551.T,北日本銀行,2023-02,OUT,7,77.38,85.16,False,False,7.78,2022-08,1695.0,2144.0,2144.0,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1984.0,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8585,8585.T,オリエントコーポレーション,2023-02,OUT,1,43.05,57.53,False,True,14.48,2023-02,1168.0,1168.0,1168.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1103.0,-5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,8595.T,ジャフコグループ,2023-02,OUT,9,49.89,55.99,True,False,6.1,2022-06,1636.0,2202.0,2202.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1893.0,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628,8628.T,松井証券,2023-02,OUT,1,57.69,75.41,True,True,17.72,2023-02,811.0,811.0,811.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,783.0,-3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,8698.T,マネックスグループ,2023-02,OUT,5,39.27,59.6,True,True,20.33,2022-10,518.0,500.0,500.0,-3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,477.0,-7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,8714.T,池田泉州ホールディングス,2023-02,OUT,1,82.52,100.0,False,True,17.48,2023-02,263.0,263.0,263.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,232.0,-11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,8739.T,スパークス・グループ,2023-02,OUT,9,53.29,67.51,False,False,14.22,2022-06,1325.0,1598.0,1598.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1448.0,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,8766.T,東京海上ホールディングス,2023-02,OUT,1,77.38,79.46,False,True,2.08,2023-02,2890.5,2890.5,2890.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2547.0,-11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,8818.T,京阪神ビルディング,2023-02,OUT,2,35.42,47.59,False,False,12.17,2023-01,683.0,602.0,602.0,-11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,598.0,-12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,8830.T,住友不動産,2023-02,OUT,1,45.95,46.73,True,True,0.79,2023-02,1607.5,1607.5,1607.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1491.0,-7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,8919.T,カチタス,2023-02,OUT,2,25.02,25.41,False,False,0.39,2023-01,3165.0,2702.0,2702.0,-14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2579.0,-18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,8935.T,ＦＪネクストホールディングス,2023-02,OUT,1,50.29,51.06,False,True,0.77,2023-02,1010.0,1010.0,1010.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,988.0,-2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,8999.T,グランディハウス,2023-02,OUT,2,68.68,89.83,False,True,21.15,2023-01,582.0,590.0,590.0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,549.0,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9435,9435.T,光通信,2023-02,OUT,13,56.5,83.05,True,True,26.55,2022-02,14200.0,19770.0,19770.0,39.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,18570.0,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9449,9449.T,ＧＭＯインターネットグループ,2023-02,OUT,1,44.47,45.5,True,True,1.03,2023-02,2529.0,2529.0,2529.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2567.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9513,9513.T,電源開発,2023-02,OUT,1,75.02,86.21,False,True,11.19,2023-02,2174.0,2174.0,2174.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2131.0,-1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605,9605.T,東映,2023-02,OUT,1,48.95,49.72,True,True,0.76,2023-02,3462.0,3462.0,3462.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,3430.0,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9619,9619.T,イチネンホールディングス,2023-02,OUT,5,44.26,78.29,False,True,34.04,2022-10,1273.0,1289.0,1289.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1265.0,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621,9621.T,建設技術研究所,2023-02,OUT,9,78.28,93.87,True,False,15.59,2022-06,1296.5,1740.0,1740.0,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1510.0,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9706,9706.T,日本空港ビルデング,2023-02,OUT,6,78.08,78.18,True,False,0.1,2022-09,6050.0,6670.0,6670.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,6600.0,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9716,9716.T,乃村工藝社,2023-02,OUT,5,45.3,48.17,True,True,2.86,2022-10,1089.0,891.0,891.0,-18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,904.0,-16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9722,9722.T,藤田観光,2023-02,OUT,9,70.41,71.18,False,False,0.77,2022-06,571.8,662.0,662.0,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,668.0,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9744,9744.T,メイテックグループホールディングス,2023-02,OUT,1,57.27,66.22,False,True,8.95,2023-02,2440.0,2440.0,2440.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2364.0,-3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746,9746.T,ＴＫＣ,2023-02,OUT,5,55.73,68.42,False,True,12.69,2022-10,3800.0,3675.0,3675.0,-3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,3670.0,-3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9755,9755.T,応用地質,2023-02,OUT,5,48.28,59.72,False,True,11.44,2022-10,2261.0,2074.0,2074.0,-8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,2224.0,-1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757,9757.T,船井総研ホールディングス,2023-02,OUT,8,58.02,85.39,False,False,27.37,2022-07,1169.0,1414.0,1414.0,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1355.0,15.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9795,9795.T,ステップ,2023-02,OUT,1,46.62,60.53,False,True,13.91,2023-02,1850.0,1850.0,1850.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1876.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9869,9869.T,加藤産業,2023-02,OUT,5,58.93,100.0,False,True,41.07,2022-10,3480.0,3600.0,3600.0,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,3510.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9887,9887.T,松屋フーズホールディングス,2023-02,OUT,2,60.8,62.5,False,False,1.7,2023-01,4025.0,3945.0,3945.0,-1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,4080.0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974,9974.T,ベルク,2023-02,OUT,1,43.98,48.65,False,False,4.67,2023-02,5370.0,5370.0,5370.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,5600.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9983,9983.T,ファーストリテイリング,2023-02,OUT,1,65.09,65.19,True,True,0.1,2023-02,26900.0,26900.0,26900.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,28880.0,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984,9984.T,ソフトバンクグループ,2023-02,OUT,11,50.69,59.12,False,True,8.42,2022-04,1317.25,1379.25,1379.25,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,1295.5,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
