code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30
6301,6301.T,小松製作所,2025-01,NEW,1,66.86,89.53,True,True,22.67,2025-01,4736.0,4736.0,4736.0,0.0,4360.76,4188.43,4298.99,True,True,True,False,True,True,False,2498700.0
6361,6361.T,荏原製作所,2025-01,NEW,1,63.98,86.63,False,True,22.65,2025-01,2579.5,2579.5,2579.5,0.0,2634.38,2459.96,2358.22,False,True,True,True,True,True,False,2596500.0
9409,9409.T,テレビ朝日ホールディングス,2025-01,NEW,1,76.52,99.16,True,True,22.65,2025-01,2461.0,2461.0,2461.0,0.0,2265.84,2155.56,2084.64,True,True,True,True,True,True,True,189690.0
7537,7537.T,丸文,2025-01,NEW,1,31.21,53.85,False,True,22.63,2025-01,1112.0,1112.0,1112.0,0.0,1088.0,1068.19,1154.59,True,True,False,False,True,True,False,67430.0
2301,2301.T,学情,2025-01,CONTINUE,2,58.44,81.05,False,True,22.61,2024-12,2202.0,2257.0,2257.0,2.5,,,,,,,,,,,
6754,6754.T,アンリツ,2025-01,CONTINUE,2,56.06,78.51,False,True,22.45,2024-12,1410.0,1432.0,1432.0,1.56,,,,,,,,,,,
3835,3835.T,ｅＢＡＳＥ,2025-01,NEW,1,33.88,56.3,False,True,22.43,2025-01,628.0,628.0,628.0,0.0,633.28,648.92,654.92,False,False,False,False,False,True,False,67317.0
8016,8016.T,オンワードホールディングス,2025-01,CONTINUE,2,63.09,85.47,True,True,22.38,2024-12,590.0,623.0,623.0,5.59,,,,,,,,,,,
3877,3877.T,中越パルプ工業,2025-01,NEW,1,42.66,64.89,False,True,22.23,2025-01,1498.0,1498.0,1498.0,0.0,1489.84,1407.52,1454.01,True,True,True,False,True,True,False,39317.0
6080,6080.T,Ｍ＆Ａキャピタルパートナーズ,2025-01,CONTINUE,6,66.26,88.46,True,True,22.2,2024-08,2292.0,3085.0,3085.0,34.6,,,,,,,,,,,
2429,2429.T,ワールドホールディングス,2025-01,NEW,1,30.7,52.86,False,True,22.17,2025-01,2032.0,2032.0,2032.0,0.0,1978.52,1991.89,2077.74,True,True,False,False,False,True,False,37413.0
8070,8070.T,東京産業,2025-01,CONTINUE,8,33.76,55.43,False,True,21.68,2024-06,723.0,741.0,741.0,2.49,,,,,,,,,,,
4552,4552.T,ＪＣＲファーマ,2025-01,CONTINUE,4,16.21,37.87,False,False,21.66,2024-10,689.0,553.0,553.0,-19.74,,,,,,,,,,,
7419,7419.T,ノジマ,2025-01,CONTINUE,4,74.87,96.42,False,True,21.56,2024-10,716.67,778.67,778.67,8.65,,,,,,,,,,,
2726,2726.T,パルグループホールディングス,2025-01,CONTINUE,5,66.19,87.73,False,True,21.54,2024-09,1269.0,1720.0,1720.0,35.54,,,,,,,,,,,
3496,3496.T,アズーム,2025-01,CONTINUE,5,42.39,63.82,False,True,21.43,2024-09,3175.0,3280.0,3280.0,3.31,,,,,,,,,,,
9869,9869.T,加藤産業,2025-01,CONTINUE,4,42.45,63.87,False,False,21.42,2024-10,4150.0,4390.0,4390.0,5.78,,,,,,,,,,,
6418,6418.T,日本金銭機械,2025-01,CONTINUE,2,51.11,72.51,False,True,21.4,2024-12,1035.0,1157.0,1157.0,11.79,,,,,,,,,,,
3632,3632.T,グリーホールディングス,2025-01,NEW,1,36.87,58.25,True,True,21.38,2025-01,464.0,464.0,464.0,0.0,456.84,449.85,475.62,True,True,False,False,True,False,False,244090.0
3778,3778.T,さくらインターネット,2025-01,CONTINUE,2,63.9,85.15,False,False,21.24,2024-12,4450.0,4760.0,4760.0,6.97,,,,,,,,,,,
7780,7780.T,メニコン,2025-01,CONTINUE,5,31.18,52.41,False,True,21.23,2024-09,1459.0,1399.0,1399.0,-4.11,,,,,,,,,,,
4848,4848.T,フルキャストホールディングス,2025-01,CONTINUE,7,29.67,50.81,False,True,21.14,2024-07,1509.0,1510.0,1510.0,0.07,,,,,,,,,,,
8360,8360.T,山梨中央銀行,2025-01,NEW,1,62.76,83.85,True,True,21.09,2025-01,2275.0,2275.0,2275.0,0.0,2023.48,1845.51,1838.4,True,True,True,True,True,True,True,88747.0
6965,6965.T,浜松ホトニクス,2025-01,NEW,1,27.57,48.44,True,True,20.87,2025-01,1921.5,1921.5,1921.5,0.0,1830.5,1861.05,2091.27,True,True,False,False,True,True,False,1651123.0
5482,5482.T,愛知製鋼,2025-01,CONTINUE,5,79.56,100.0,True,True,20.44,2024-09,981.25,1737.5,1737.5,77.07,,,,,,,,,,,
4617,4617.T,中国塗料,2025-01,NEW,1,74.81,95.2,False,True,20.4,2025-01,2368.0,2368.0,2368.0,0.0,2305.44,2317.88,2123.22,True,True,True,False,False,True,True,208123.0
8200,8200.T,リンガーハット,2025-01,NEW,1,47.31,67.66,True,True,20.35,2025-01,2278.0,2278.0,2278.0,0.0,2219.24,2226.49,2250.61,True,True,True,False,True,True,False,158887.0
3197,3197.T,すかいらーくホールディングス,2025-01,CONTINUE,4,57.37,77.71,True,False,20.34,2024-10,2366.5,2457.5,2457.5,3.85,,,,,,,,,,,
4202,4202.T,ダイセル,2025-01,NEW,1,47.67,67.88,False,True,20.22,2025-01,1378.0,1378.0,1378.0,0.0,1360.38,1354.57,1406.49,True,True,False,False,False,True,False,620127.0
4480,4480.T,メドレー,2025-01,NEW,1,46.87,67.04,True,True,20.17,2025-01,4080.0,4080.0,4080.0,0.0,3809.6,3927.6,3753.35,True,True,True,False,False,True,False,277020.0
6814,6814.T,古野電気,2025-01,CONTINUE,2,65.06,85.2,False,True,20.14,2024-12,2685.0,2653.0,2653.0,-1.19,,,,,,,,,,,
547A,547A.T,ムニノバホールディングス,2025-01,NEW,1,42.86,62.96,True,True,20.11,2025-01,339.0,339.0,339.0,0.0,323.56,322.77,359.39,True,True,False,False,False,False,False,2372597.0
7832,7832.T,バンダイナムコホールディングス,2025-01,CONTINUE,2,68.06,87.99,True,True,19.94,2024-12,3779.0,3861.0,3861.0,2.17,,,,,,,,,,,
4996,4996.T,クミアイ化学工業,2025-01,CONTINUE,6,24.69,44.44,True,True,19.75,2024-08,777.0,759.0,759.0,-2.32,,,,,,,,,,,
4189,4189.T,ＫＨネオケム,2025-01,NEW,1,39.04,58.75,True,True,19.71,2025-01,2102.0,2102.0,2102.0,0.0,2038.32,2047.24,2140.79,True,True,False,False,False,False,False,130260.0
2802,2802.T,味の素,2025-01,NEW,1,58.2,77.84,False,True,19.63,2025-01,3122.5,3122.5,3122.5,0.0,3152.9,3093.73,2949.26,False,True,True,True,False,True,True,1962627.0
8219,8219.T,青山商事,2025-01,CONTINUE,3,63.76,83.3,False,True,19.55,2024-11,751.0,729.67,729.67,-2.84,,,,,,,,,,,
3922,3922.T,ＰＲＴＩＭＥＳ,2025-01,NEW,1,59.68,78.97,True,True,19.29,2025-01,2170.0,2170.0,2170.0,0.0,1942.76,1704.36,1764.01,True,True,True,False,True,True,False,68653.0
8386,8386.T,百十四銀行,2025-01,NEW,1,64.74,83.99,True,True,19.26,2025-01,910.0,910.0,910.0,0.0,831.6,759.88,747.86,True,True,True,True,True,True,True,211907.0
3992,3992.T,ニーズウェル,2025-01,NEW,1,54.94,74.19,False,True,19.25,2025-01,419.0,419.0,419.0,0.0,407.04,333.21,354.08,True,True,True,False,True,True,False,503997.0
9021,9021.T,西日本旅客鉄道,2025-01,NEW,1,47.29,66.47,True,True,19.18,2025-01,2863.0,2863.0,2863.0,0.0,2755.9,2751.97,2851.88,True,True,True,False,False,True,False,1403993.0
4432,4432.T,ウイングアーク１ｓｔ,2025-01,CONTINUE,5,52.83,71.98,False,False,19.15,2024-09,3205.0,3440.0,3440.0,7.33,,,,,,,,,,,
6345,6345.T,アイチコーポレーション,2025-01,NEW,1,77.12,96.23,False,True,19.11,2025-01,1438.0,1438.0,1438.0,0.0,1411.88,1319.16,1220.78,True,True,True,True,True,True,True,71337.0
6055,6055.T,ジャパンマテリアル,2025-01,NEW,1,28.26,47.35,False,True,19.09,2025-01,1746.0,1746.0,1746.0,0.0,1737.04,1730.43,1900.68,True,True,False,False,True,False,False,235150.0
3580,3580.T,小松マテーレ,2025-01,CONTINUE,5,53.76,72.82,False,True,19.06,2024-09,765.0,812.0,812.0,6.14,,,,,,,,,,,
8387,8387.T,四国銀行,2025-01,NEW,1,60.84,79.6,True,True,18.76,2025-01,1222.0,1222.0,1222.0,0.0,1157.56,1078.88,1084.41,True,True,True,False,True,True,False,121343.0
9672,9672.T,東京都競馬,2025-01,CONTINUE,3,51.58,70.22,False,True,18.65,2024-11,4270.0,4485.0,4485.0,5.04,,,,,,,,,,,
9048,9048.T,名古屋鉄道,2025-01,NEW,1,27.88,46.42,False,True,18.53,2025-01,1733.0,1733.0,1733.0,0.0,1706.54,1714.76,1788.31,True,True,False,False,False,False,False,450927.0
3087,3087.T,ドトール・日レスホールディングス,2025-01,NEW,1,60.42,78.93,True,True,18.51,2025-01,2363.0,2363.0,2363.0,0.0,2314.08,2276.2,2220.96,True,True,True,True,True,True,True,126203.0
6349,6349.T,小森コーポレーション,2025-01,NEW,1,53.41,71.88,False,True,18.47,2025-01,1224.0,1224.0,1224.0,0.0,1180.92,1143.37,1184.62,True,True,True,False,True,True,False,51413.0
7914,7914.T,共同印刷,2025-01,NEW,1,59.8,78.26,False,True,18.46,2025-01,1068.75,1068.75,1068.75,0.0,1020.6,971.07,914.51,True,True,True,True,True,True,True,45827.0
4967,4967.T,小林製薬,2025-01,CONTINUE,8,40.13,58.54,False,False,18.42,2024-06,5223.0,5790.0,5790.0,10.86,,,,,,,,,,,
4765,4765.T,ＳＢＩグローバルアセットマネジメント,2025-01,NEW,1,62.01,80.29,True,True,18.28,2025-01,698.0,698.0,698.0,0.0,672.84,641.28,642.48,True,True,True,False,True,True,False,125650.0
6279,6279.T,瑞光,2025-01,CONTINUE,5,47.37,65.65,False,False,18.28,2024-09,1248.0,1337.0,1337.0,7.13,,,,,,,,,,,
9991,9991.T,ジェコス,2025-01,CONTINUE,2,46.78,65.02,False,True,18.25,2024-12,1020.0,1021.0,1021.0,0.1,,,,,,,,,,,
3034,3034.T,クオールホールディングス,2025-01,NEW,1,37.42,55.66,True,True,18.24,2025-01,1470.0,1470.0,1470.0,0.0,1444.68,1442.01,1485.36,True,True,False,False,False,True,False,56663.0
2593,2593.T,伊藤園,2025-01,CONTINUE,3,24.74,42.9,True,False,18.16,2024-11,3249.0,3427.0,3427.0,5.48,,,,,,,,,,,
2975,2975.T,スター・マイカ・ホールディングス,2025-01,CONTINUE,4,67.03,85.03,True,True,18.0,2024-10,645.0,855.0,855.0,32.56,,,,,,,,,,,
4902,4902.T,コニカミノルタ,2025-01,CONTINUE,4,64.18,82.09,False,False,17.91,2024-10,644.6,630.0,630.0,-2.26,,,,,,,,,,,
7550,7550.T,ゼンショーホールディングス,2025-01,CONTINUE,6,53.11,71.0,False,False,17.89,2024-08,7602.0,8587.0,8587.0,12.96,,,,,,,,,,,
8154,8154.T,加賀電子,2025-01,CONTINUE,2,37.03,54.87,False,False,17.84,2024-12,2895.0,2787.0,2787.0,-3.73,,,,,,,,,,,
6305,6305.T,日立建機,2025-01,NEW,1,47.98,65.79,True,True,17.81,2025-01,3730.0,3730.0,3730.0,0.0,3569.16,3478.96,3823.47,True,True,False,False,True,True,False,1135533.0
6952,6952.T,カシオ計算機,2025-01,CONTINUE,2,52.75,70.47,False,True,17.73,2024-12,1311.5,1293.5,1293.5,-1.37,,,,,,,,,,,
5541,5541.T,大平洋金属,2025-01,CONTINUE,7,70.31,88.0,True,True,17.69,2024-07,1364.0,1546.0,1546.0,13.34,,,,,,,,,,,
9449,9449.T,ＧＭＯインターネットグループ,2025-01,CONTINUE,4,67.47,85.02,False,True,17.55,2024-10,2654.0,2769.0,2769.0,4.33,,,,,,,,,,,
7613,7613.T,シークス,2025-01,NEW,1,32.98,50.47,False,True,17.49,2025-01,1135.0,1135.0,1135.0,0.0,1156.0,1140.84,1229.12,False,False,False,False,True,True,False,302967.0
7231,7231.T,トピー工業,2025-01,NEW,1,34.46,51.82,False,True,17.37,2025-01,2080.0,2080.0,2080.0,0.0,2002.04,1946.48,2166.56,True,True,False,False,True,True,False,47153.0
9304,9304.T,澁澤倉庫,2025-01,NEW,1,58.68,75.99,True,True,17.31,2025-01,773.75,773.75,773.75,0.0,763.55,772.75,759.45,True,True,True,False,False,True,True,39360.0
2294,2294.T,柿安本店,2025-01,CONTINUE,4,59.66,76.92,False,False,17.27,2024-10,2672.0,2813.0,2813.0,5.28,,,,,,,,,,,
3657,3657.T,ﾎﾟｰﾙﾄｩｳｨﾝﾎｰﾙﾃﾞｨﾝｸﾞｽ,2025-01,CONTINUE,2,30.41,47.67,False,False,17.27,2024-12,455.0,419.0,419.0,-7.91,,,,,,,,,,,
9037,9037.T,ハマキョウレックス,2025-01,CONTINUE,7,82.75,100.0,False,False,17.25,2024-07,1193.75,1362.0,1362.0,14.09,,,,,,,,,,,
8101,8101.T,ＧＳＩクレオス,2025-01,NEW,1,55.27,72.27,False,True,17.0,2025-01,2192.0,2192.0,2192.0,0.0,2181.96,2115.76,2129.83,True,True,True,False,True,True,False,22143.0
3543,3543.T,コメダホールディングス,2025-01,CONTINUE,5,49.89,66.84,False,False,16.95,2024-09,2766.0,2765.0,2765.0,-0.04,,,,,,,,,,,
3291,3291.T,飯田グループホールディングス,2025-01,CONTINUE,7,56.33,73.22,True,False,16.89,2024-07,2260.0,2357.0,2357.0,4.29,,,,,,,,,,,
7189,7189.T,西日本フィナンシャルホールディングス,2025-01,NEW,1,65.04,81.8,True,True,16.76,2025-01,2140.0,2140.0,2140.0,0.0,2012.68,1931.4,1893.45,True,True,True,True,False,True,True,350087.0
7199,7199.T,プレミアグループ,2025-01,CONTINUE,2,77.57,94.32,False,False,16.75,2024-12,2584.0,2634.0,2634.0,1.93,,,,,,,,,,,
2492,2492.T,インフォマート,2025-01,CONTINUE,4,38.57,55.31,False,True,16.74,2024-10,365.0,326.0,326.0,-10.68,,,,,,,,,,,
7389,7389.T,あいちフィナンシャルグループ,2025-01,NEW,1,58.84,75.47,True,True,16.63,2025-01,540.0,540.0,540.0,0.0,504.22,485.11,513.11,True,True,True,False,True,True,False,642650.0
4694,4694.T,ビー・エム・エル,2025-01,NEW,1,46.98,63.5,False,True,16.52,2025-01,2851.0,2851.0,2851.0,0.0,2844.6,2825.44,2828.69,True,True,True,False,False,True,False,50177.0
4732,4732.T,ユー・エス・エス,2025-01,CONTINUE,2,45.79,62.25,False,True,16.45,2024-12,1377.0,1393.5,1393.5,1.2,,,,,,,,,,,
4343,4343.T,イオンファンタジー,2025-01,CONTINUE,7,55.69,71.96,False,True,16.27,2024-07,2546.0,2866.0,2866.0,12.57,,,,,,,,,,,
2792,2792.T,ハニーズホールディングス,2025-01,NEW,1,51.78,68.04,False,True,16.26,2025-01,1701.0,1701.0,1701.0,0.0,1676.88,1669.05,1641.08,True,True,True,True,True,True,False,58030.0
2910,2910.T,ロック・フィールド,2025-01,CONTINUE,3,50.08,66.33,True,True,16.26,2024-11,1497.0,1592.0,1592.0,6.35,,,,,,,,,,,
8595,8595.T,ジャフコグループ,2025-01,CONTINUE,13,83.74,100.0,True,False,16.26,2024-01,1757.0,2275.5,2275.5,29.51,,,,,,,,,,,
6787,6787.T,メイコー,2025-01,CONTINUE,2,78.36,94.61,False,False,16.25,2024-12,9240.0,9100.0,9100.0,-1.52,,,,,,,,,,,
7322,7322.T,三十三フィナンシャルグループ,2025-01,CONTINUE,2,65.73,81.96,True,True,16.24,2024-12,570.25,603.75,603.75,5.87,,,,,,,,,,,
5632,5632.T,三菱製鋼,2025-01,CONTINUE,2,52.93,69.14,False,True,16.21,2024-12,1543.0,1609.0,1609.0,4.28,,,,,,,,,,,
1951,1951.T,エクシオグループ,2025-01,CONTINUE,3,58.14,74.34,False,True,16.2,2024-11,1752.5,1695.0,1695.0,-3.28,,,,,,,,,,,
8237,8237.T,松屋,2025-01,NEW,1,58.73,74.92,True,True,16.2,2025-01,1078.0,1078.0,1078.0,0.0,1026.44,926.49,959.15,True,True,True,False,True,True,True,255660.0
5535,5535.T,ミガロホールディングス,2025-01,NEW,1,82.0,98.05,,True,16.04,2025-01,1036.25,1036.25,1036.25,0.0,703.67,503.16,452.35,True,True,True,True,True,True,True,1427093.0
8137,8137.T,サンワ   テクノス,2025-01,CONTINUE,2,51.86,67.9,False,True,16.04,2024-12,2258.0,2276.0,2276.0,0.8,,,,,,,,,,,
4826,4826.T,ＣＩＪ,2025-01,NEW,1,56.05,72.0,False,True,15.95,2025-01,471.0,471.0,471.0,0.0,466.36,444.83,447.12,True,True,True,False,True,True,False,139777.0
8345,8345.T,岩手銀行,2025-01,NEW,1,63.88,79.8,True,True,15.92,2025-01,770.0,770.0,770.0,0.0,710.52,661.04,647.62,True,True,True,True,True,True,True,158053.0
4071,4071.T,プラスアルファ・コンサルティング,2025-01,CONTINUE,5,30.81,46.58,False,False,15.77,2024-09,2183.0,1801.0,1801.0,-17.5,,,,,,,,,,,
6929,6929.T,日本セラミック,2025-01,CONTINUE,4,20.77,36.51,False,False,15.74,2024-10,2588.0,2436.0,2436.0,-5.87,,,,,,,,,,,
9790,9790.T,福井コンピュータホールディングス,2025-01,CONTINUE,7,57.51,73.19,False,False,15.68,2024-07,2581.0,2893.0,2893.0,12.09,,,,,,,,,,,
7283,7283.T,愛三工業,2025-01,CONTINUE,2,65.14,80.77,True,True,15.63,2024-12,1764.0,1914.0,1914.0,8.5,,,,,,,,,,,
2475,2475.T,ＷＤＢホールディングス,2025-01,NEW,1,28.67,44.26,False,True,15.6,2025-01,1731.0,1731.0,1731.0,0.0,1659.48,1687.55,1787.37,True,True,False,False,False,False,False,13873.0
6272,6272.T,レオン自動機,2025-01,NEW,1,46.19,61.73,False,True,15.54,2025-01,1473.0,1473.0,1473.0,0.0,1453.76,1428.88,1476.79,True,True,False,False,True,True,False,27780.0
8050,8050.T,セイコーグループ,2025-01,NEW,1,78.33,93.85,True,True,15.52,2025-01,2670.0,2670.0,2670.0,0.0,2451.8,2205.33,2169.5,True,True,True,True,True,True,True,271580.0
3676,3676.T,デジタルハーツホールディングス,2025-01,NEW,1,36.36,51.72,False,True,15.36,2025-01,874.0,874.0,874.0,0.0,823.64,818.25,900.22,True,True,False,False,True,False,False,38453.0
7201,7201.T,日産自動車,2025-01,CONTINUE,2,35.1,50.45,False,True,15.35,2024-12,480.0,427.8,427.8,-10.88,,,,,,,,,,,
3696,3696.T,セレス,2025-01,CONTINUE,3,75.84,91.09,False,True,15.25,2024-11,2286.0,2932.0,2932.0,28.26,,,,,,,,,,,
7974,7974.T,任天堂,2025-01,NEW,1,75.45,90.7,True,True,15.25,2025-01,10230.0,10230.0,10230.0,0.0,9453.0,8785.52,8372.66,True,True,True,True,True,True,True,5900600.0
8411,8411.T,みずほフィナンシャルグループ,2025-01,NEW,1,79.74,94.94,True,True,15.21,2025-01,4307.0,4307.0,4307.0,0.0,3975.56,3680.6,3312.18,True,True,True,True,True,True,True,10228750.0
5444,5444.T,大和工業,2025-01,NEW,1,52.9,68.05,False,True,15.14,2025-01,7700.0,7700.0,7700.0,0.0,7393.64,7496.63,7653.44,True,True,True,False,False,True,False,173497.0
7628,7628.T,オーハシテクニカ,2025-01,NEW,1,61.68,76.81,False,True,15.14,2025-01,1005.0,1005.0,1005.0,0.0,985.88,949.45,898.16,True,True,True,True,False,True,True,29380.0
7278,7278.T,エクセディ,2025-01,CONTINUE,4,82.47,97.49,True,True,15.02,2024-10,4225.0,4815.0,4815.0,13.96,,,,,,,,,,,
6820,6820.T,アイコム,2025-01,NEW,1,38.33,53.31,True,True,14.98,2025-01,2786.0,2786.0,2786.0,0.0,2741.48,2766.48,2908.32,True,True,False,False,True,False,False,7747.0
5830,5830.T,いよぎんホールディングス,2025-01,NEW,1,82.36,97.21,True,True,14.86,2025-01,1655.0,1655.0,1655.0,0.0,1578.56,1534.23,1425.74,True,True,True,True,True,True,True,927260.0
7947,7947.T,エフピコ,2025-01,CONTINUE,6,56.84,71.69,True,True,14.85,2024-08,2730.5,3030.0,3030.0,10.97,,,,,,,,,,,
8005,8005.T,スクロール,2025-01,CONTINUE,2,62.46,77.22,True,True,14.76,2024-12,1078.0,1079.0,1079.0,0.09,,,,,,,,,,,
3983,3983.T,オロ,2025-01,NEW,1,49.71,64.4,False,True,14.69,2025-01,2482.0,2482.0,2482.0,0.0,2359.64,2390.41,2477.45,True,True,True,False,False,False,False,76437.0
6465,6465.T,ホシザキ,2025-01,CONTINUE,3,61.13,75.81,False,False,14.68,2024-11,6055.0,5764.0,5764.0,-4.81,,,,,,,,,,,
7095,7095.T,ＭａｃｂｅｅＰｌａｎｅｔ,2025-01,NEW,1,43.45,58.11,True,True,14.66,2025-01,3260.0,3260.0,3260.0,0.0,3018.84,2791.96,2994.27,True,True,True,False,True,True,False,193490.0
3040,3040.T,ソリトンシステムズ,2025-01,NEW,1,43.69,58.29,False,True,14.6,2025-01,1153.0,1153.0,1153.0,0.0,1155.96,1197.72,1187.76,False,False,False,False,False,True,False,31997.0
7241,7241.T,フタバ産業,2025-01,NEW,1,45.53,60.11,False,True,14.57,2025-01,763.0,763.0,763.0,0.0,711.8,687.81,775.41,True,True,False,False,True,True,False,246163.0
2579,2579.T,ｺｶ･ｺｰﾗ ﾎﾞﾄﾗｰｽﾞｼﾞｬﾊﾟﾝﾎｰﾙﾃﾞｨﾝｸﾞｽ,2025-01,CONTINUE,4,60.05,74.6,False,True,14.56,2024-10,1958.0,2418.5,2418.5,23.52,,,,,,,,,,,
8337,8337.T,千葉興業銀行,2025-01,CONTINUE,4,85.5,100.0,True,True,14.5,2024-10,1133.0,1579.0,1579.0,39.36,,,,,,,,,,,
7180,7180.T,九州フィナンシャルグループ,2025-01,NEW,1,47.58,62.04,True,True,14.46,2025-01,790.1,790.1,790.1,0.0,753.02,735.62,828.25,True,True,False,False,True,True,False,1426977.0
3591,3591.T,ワコールホールディングス,2025-01,CONTINUE,5,85.55,100.0,True,True,14.45,2024-09,4481.0,5430.0,5430.0,21.18,,,,,,,,,,,
3863,3863.T,日本製紙,2025-01,CONTINUE,4,25.75,40.21,False,True,14.45,2024-10,893.0,887.0,887.0,-0.67,,,,,,,,,,,
1433,1433.T,ベステラ,2025-01,CONTINUE,2,45.37,59.58,False,False,14.21,2024-12,1076.0,964.0,964.0,-10.41,,,,,,,,,,,
3561,3561.T,力の源ホールディングス,2025-01,NEW,1,38.04,52.25,True,True,14.2,2025-01,1194.0,1194.0,1194.0,0.0,1015.32,1047.28,1262.28,True,True,False,False,True,False,False,372173.0
7282,7282.T,豊田合成,2025-01,CONTINUE,2,46.28,60.45,True,True,14.17,2024-12,2781.5,2782.0,2782.0,0.02,,,,,,,,,,,
4612,4612.T,日本ペイントホールディングス,2025-01,CONTINUE,2,42.71,56.8,False,False,14.09,2024-12,1023.5,982.5,982.5,-4.01,,,,,,,,,,,
7383,7383.T,ネットプロテクションズホールディングス,2025-01,CONTINUE,11,70.73,84.79,False,False,14.06,2024-03,228.0,488.0,488.0,114.04,,,,,,,,,,,
3880,3880.T,大王製紙,2025-01,CONTINUE,4,35.36,49.39,True,True,14.03,2024-10,867.0,862.0,862.0,-0.58,,,,,,,,,,,
6178,6178.T,日本郵政,2025-01,NEW,1,67.15,81.15,True,True,14.0,2025-01,1626.0,1626.0,1626.0,0.0,1542.86,1492.17,1484.81,True,True,True,True,True,True,True,4516037.0
6071,6071.T,ＩＢＪ,2025-01,NEW,1,42.41,56.36,False,True,13.95,2025-01,657.0,657.0,657.0,0.0,629.56,635.95,619.3,True,True,True,False,True,False,True,97453.0
3099,3099.T,三越伊勢丹ホールディングス,2025-01,NEW,1,61.34,75.28,False,True,13.93,2025-01,2697.0,2697.0,2697.0,0.0,2567.22,2375.85,2562.72,True,True,True,False,True,True,True,3438440.0
3036,3036.T,アルコニックス,2025-01,NEW,1,62.71,76.5,True,True,13.79,2025-01,1521.0,1521.0,1521.0,0.0,1513.2,1455.25,1438.67,True,True,True,True,True,True,True,73997.0
9069,9069.T,センコーグループホールディングス,2025-01,CONTINUE,7,82.49,96.22,True,True,13.73,2024-07,1152.0,1558.0,1558.0,35.24,,,,,,,,,,,
3415,3415.T,ＴＯＫＹＯＢＡＳＥ,2025-01,CONTINUE,3,59.52,73.17,True,True,13.65,2024-11,283.0,319.0,319.0,12.72,,,,,,,,,,,
5838,5838.T,楽天銀行,2025-01,CONTINUE,3,76.12,89.66,True,True,13.54,2024-11,4281.0,4790.0,4790.0,11.89,,,,,,,,,,,
7593,7593.T,ＶＴホールディングス,2025-01,NEW,1,50.0,63.53,True,True,13.53,2025-01,524.0,524.0,524.0,0.0,501.72,478.52,490.89,True,True,True,False,True,True,False,293567.0
6849,6849.T,日本光電工業,2025-01,NEW,1,58.72,72.2,False,True,13.47,2025-01,2220.0,2220.0,2220.0,0.0,2130.48,2153.65,2155.92,True,True,True,False,True,True,True,376857.0
6817,6817.T,スミダコーポレーション,2025-01,NEW,1,28.66,42.11,True,True,13.44,2025-01,914.0,914.0,914.0,0.0,899.68,930.01,1014.16,True,False,False,False,False,False,False,374913.0
8377,8377.T,ほくほくフィナンシャルグループ,2025-01,NEW,1,62.63,76.04,True,True,13.41,2025-01,2122.5,2122.5,2122.5,0.0,1966.58,1830.03,1873.05,True,True,True,False,True,True,True,323803.0
3387,3387.T,クリエイト・レストランツ・ホールディン,2025-01,CONTINUE,5,74.76,88.16,True,True,13.4,2024-09,564.0,677.5,677.5,20.12,,,,,,,,,,,
3457,3457.T,ＡｎｄＤｏホールディングス,2025-01,CONTINUE,2,59.47,72.78,False,True,13.32,2024-12,1213.0,1208.0,1208.0,-0.41,,,,,,,,,,,
5801,5801.T,古河電気工業,2025-01,NEW,1,86.69,100.0,True,True,13.31,2025-01,714.8,714.8,714.8,0.0,707.47,589.32,453.44,True,True,True,True,True,True,True,34187933.0
6758,6758.T,ソニーグループ,2025-01,CONTINUE,7,72.71,86.01,False,False,13.31,2024-07,2706.0,3440.0,3440.0,27.12,,,,,,,,,,,
6135,6135.T,牧野フライス製作所,2025-01,CONTINUE,2,85.37,98.65,True,True,13.28,2024-12,10750.0,11600.0,11600.0,7.91,,,,,,,,,,,
2157,2157.T,コシダカホールディングス,2025-01,CONTINUE,7,51.29,64.49,False,False,13.2,2024-07,1012.0,1067.0,1067.0,5.43,,,,,,,,,,,
2882,2882.T,イートアンドホールディングス,2025-01,NEW,1,55.71,68.9,False,True,13.18,2025-01,2141.0,2141.0,2141.0,0.0,2140.48,2144.75,2079.12,True,False,True,False,True,True,True,37233.0
1975,1975.T,朝日工業社,2025-01,CONTINUE,3,72.07,85.21,False,False,13.14,2024-11,1923.0,2206.0,2206.0,14.72,,,,,,,,,,,
3608,3608.T,ＴＳＩホールディングス,2025-01,CONTINUE,2,75.38,88.46,True,True,13.08,2024-12,1056.0,1240.0,1240.0,17.42,,,,,,,,,,,
8052,8052.T,椿本興業,2025-01,NEW,1,49.06,62.14,False,True,13.07,2025-01,1986.0,1986.0,1986.0,0.0,1992.44,1938.68,1997.06,False,True,False,False,True,True,False,13403.0
7893,7893.T,プロネクサス,2025-01,NEW,1,58.64,71.71,False,True,13.06,2025-01,1334.0,1334.0,1334.0,0.0,1313.44,1290.04,1257.71,True,True,True,True,True,True,True,13907.0
8091,8091.T,ニチモウ,2025-01,NEW,1,47.01,60.0,False,True,12.99,2025-01,1942.0,1942.0,1942.0,0.0,1956.36,1905.87,1993.41,False,True,False,False,True,True,False,23057.0
